Borough,Neighborhood,Building_Class_Category,Tax_Class_At_Present,Block,Lot,Building_Class_At_Present,Address,Zip_Code,Residential_Units,Commercial_Units,Total_Units,Land_Square_Feet,Gross_Square_Feet,Year_Built,Tax_Class_At_Time_Of_Sale,Building_Class_At_Time_Of_Sale,Sale_Price,Sale_Date
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4947,15,A1,3816 SECOR AVENUE,10466,1.0,0.0,1.0,2400.0,1108.0,1925.0,1,A1,0,2024-10-11
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4950,71,A5,3716 DYRE AVENUE,10466,1.0,0.0,1.0,1800.0,1308.0,1925.0,1,A5,0,2024-01-26
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4957,26,A5,3944 WILDER AVENUE,10466,1.0,0.0,1.0,2200.0,1879.0,1959.0,1,A5,0,2024-03-26
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4957,57,A1,3919 MURDOCK AVE,10466,1.0,0.0,1.0,2500.0,1534.0,1930.0,1,A1,520000,2024-08-07
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4959,59,A5,3935 MONTICELLO AVENUE,10466,1.0,0.0,1.0,2510.0,2052.0,1958.0,1,A5,712000,2024-02-23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4960,37,A1,3972 MONTICELLO AVENUE,10466,1.0,0.0,1.0,4750.0,1408.0,1935.0,1,A1,715000,2024-02-22
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4961,50,A1,3949 AMUNDSON AVE,10466,1.0,0.0,1.0,2500.0,1394.0,1920.0,1,A1,0,2024-09-13
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4963,8,A2,3919 PRATT,10466,1.0,0.0,1.0,7211.0,1361.0,1930.0,1,A2,550000,2024-09-23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4963,36,A1,3966 DURYEA AVENUE,10466,1.0,0.0,1.0,2500.0,2004.0,1930.0,1,A1,0,2024-08-08
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4963,57,A1,3957 BELL AVENUE,10466,1.0,0.0,1.0,2625.0,1948.0,1939.0,1,A1,0,2024-02-28
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4971,32,A1,4000 ROMBOUTS AVENUE,10466,1.0,0.0,1.0,6554.0,1255.0,1930.0,1,A1,605000,2023-11-02
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4976,34,A1,1001 EAST 233 STREET,10466,1.0,0.0,1.0,3124.0,697.0,1925.0,1,A1,0,2024-02-26
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4978,68,A5,4039 ELY AVE,10466,1.0,0.0,1.0,1629.0,1584.0,1950.0,1,A5,292500,2024-01-30
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,9,A5,4028 ELY AVENUE,10466,1.0,0.0,1.0,1710.0,1152.0,1940.0,1,A5,600000,2023-12-11
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,26,A5,4062 ELY AVENUE,10466,1.0,0.0,1.0,2573.0,1152.0,1940.0,1,A5,615000,2024-03-19
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,85,A5,4031 GRACE AVENUE,10466,1.0,0.0,1.0,2605.0,1260.0,1950.0,1,A5,355000,2023-12-07
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,85,A5,4031 GRACE AVENUE,10466,1.0,0.0,1.0,2605.0,1260.0,1950.0,1,A5,740000,2024-04-19
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4980,38,A1,4086 GRACE AVENUE,10466,1.0,0.0,1.0,2375.0,2057.0,1935.0,1,A1,525000,2024-05-16
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4981,47,A5,4094 EDSON AVE,10466,1.0,0.0,1.0,2000.0,1798.0,1955.0,1,A5,660000,2024-06-14
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4981,47,A5,4094 EDSON AVENUE,10466,1.0,0.0,1.0,2000.0,1798.0,1955.0,1,A5,0,2023-12-19
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4982,68,A5,4045 DE REIMER AVE,10466,1.0,0.0,1.0,2565.0,1260.0,1940.0,1,A5,600000,2024-10-30
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4983,53,A5,2048 EDENWALD AVENUE,10466,1.0,0.0,1.0,2200.0,1260.0,1950.0,1,A5,0,2024-02-12
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4983,53,A5,2048 EDENWALD AVENUE,10466,1.0,0.0,1.0,2200.0,1260.0,1950.0,1,A5,640000,2024-04-01
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4984,59,A2,4067 MURDOCK AVENUE,10466,1.0,0.0,1.0,3742.0,2250.0,1940.0,1,A2,659000,2024-05-07
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4985,16,A5,4040 MURDOCK,10466,1.0,0.0,1.0,1758.0,1644.0,1945.0,1,A5,585000,2024-05-30
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4985,19,A5,4046 MURDOCK AVENUE,10466,1.0,0.0,1.0,1758.0,1644.0,1945.0,1,A5,585000,2024-08-19
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4985,75,A5,4037 HILL AVENUE,10466,1.0,0.0,1.0,1670.0,1156.0,1960.0,1,A5,265000,2024-07-15
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4989,48,A1,4053 DURYEA AVENUE,10466,1.0,0.0,1.0,5000.0,2294.0,1940.0,1,A1,0,2024-08-06
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4991,17,A1,2229 STRANG AVENUE,10466,1.0,0.0,1.0,7800.0,1705.0,1935.0,1,A1,0,2024-08-12
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5226,7,A9,3377 DE REIMER AVENUE,10475,1.0,0.0,1.0,3750.0,1667.0,1959.0,1,A9,565000,2024-08-27
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5226,10,A9,3369 DE REIMER AVENUE,10475,1.0,0.0,1.0,3750.0,1699.0,1959.0,1,A9,695000,2024-02-23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5227,45,A1,3360 DE REIMER AVENUE,10475,1.0,0.0,1.0,3750.0,1712.0,1956.0,1,A1,747000,2023-11-22
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5653,8,A2,2560 HOLLERS AVENUE,10475,1.0,0.0,1.0,5000.0,1219.0,1955.0,1,A2,10,2024-07-31
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5653,40,A2,3522 ROPES AVENUE,10475,1.0,0.0,1.0,6675.0,1116.0,1955.0,1,A2,0,2024-05-02
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5653,88,A2,2562 FLINT AVENUE,10475,1.0,0.0,1.0,2926.0,696.0,1940.0,1,A2,494400,2024-05-20
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5653,100,A2,2580 FLINT AVENUE,10475,1.0,0.0,1.0,3772.0,560.0,1940.0,1,A2,740000,2024-01-09
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5654,375,A5,2544 HOLLERS AVE,10475,1.0,0.0,1.0,2742.0,1711.0,1963.0,1,A5,0,2024-02-21
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4708,35,B1,1111 EAST 213 STREET,10469,2.0,0.0,2.0,2500.0,1840.0,1950.0,1,B1,650000,2024-03-12
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4708,50,B1,1118 EAST 214TH STREET,10469,2.0,0.0,2.0,2138.0,2615.0,1945.0,1,B1,0,2024-10-05
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4708,57,B1,1134 EAST 214TH STREET,10469,2.0,0.0,2.0,1876.0,2018.0,1945.0,1,B1,649000,2023-12-22
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,181,B2,1324 NEEDHAM AVENUE,10469,2.0,0.0,2.0,2596.0,2842.0,2003.0,1,B2,0,2024-01-11
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4714,42,B9,1135 E 219 ST,10469,2.0,0.0,2.0,2501.0,2125.0,1950.0,1,B9,0,2024-06-18
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4714,47,B1,3804 LACONIA AVENUE,10469,2.0,0.0,2.0,2593.0,2643.0,1945.0,1,B1,0,2024-09-04
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4714,52,B1,3810 LACONIA AVENUE,10469,2.0,0.0,2.0,2593.0,2643.0,1945.0,1,B1,0,2024-09-12
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4714,52,B1,3810 LACONIA AVENUE,10469,2.0,0.0,2.0,2593.0,2643.0,1945.0,1,B1,0,2024-10-10
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4716,52,B2,1123 EAST 221 STREET,10469,2.0,0.0,2.0,2615.0,2175.0,2005.0,1,B2,0,2024-08-15
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4717,66,B9,3602 EASTCHESTER ROAD,10469,2.0,0.0,2.0,2305.0,2950.0,1955.0,1,B9,865000,2024-05-09
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4717,101,B1,1180 EAST 221 ST,10469,2.0,0.0,2.0,3468.0,3371.0,1910.0,1,B1,0,2023-11-17
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4721,106,B1,1460 HICKS STREET,10469,2.0,0.0,2.0,1966.0,3198.0,2004.0,1,B1,0,2023-11-21
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4721,109,B3,1466 HICKS STREET,10469,2.0,0.0,2.0,3049.0,3624.0,1925.0,1,B3,950000,2024-10-08
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4725,55,B3,1454 NEEDHAM,10469,2.0,0.0,2.0,9500.0,1919.0,1940.0,1,B3,10,2024-05-10
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4725,55,B3,1454 NEEDHAM,10469,2.0,0.0,2.0,9500.0,1919.0,1940.0,1,B3,10,2024-07-23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4726,1,B1,1512 NEEDHAM AVENUE,10469,2.0,0.0,2.0,4161.0,3100.0,1960.0,1,B1,0,2024-07-19
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4728,63,B2,N/A KINGSLAND AVENUE,10469,2.0,0.0,2.0,3311.0,3750.0,2023.0,1,B2,1135000,2024-06-27
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4729,73,B1,3416 TIEMANN AVENUE,10469,2.0,0.0,2.0,2534.0,2160.0,1950.0,1,B1,845000,2024-01-10
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4735,34,B1,3305 FISH AVENUE,10469,2.0,0.0,2.0,2500.0,3080.0,1930.0,1,B1,0,2023-11-08
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4736,26,B1,3323 SEYMOUR AVE,10469,2.0,0.0,2.0,2500.0,2440.0,1920.0,1,B1,0,2024-07-01
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4736,26,B1,3323 SEYMOUR AVENUE,10469,2.0,0.0,2.0,2500.0,2440.0,1920.0,1,B1,365000,2024-06-28
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4736,39,B1,3302 FISH AVENUE,10469,2.0,0.0,2.0,1900.0,1995.0,1935.0,1,B1,600000,2024-09-27
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4737,12,B1,3361 FENTON AVENUE,10469,2.0,0.0,2.0,2500.0,3757.0,1935.0,1,B1,0,2023-12-27
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4738,30,B1,3319 CORSA AVENUE,10469,2.0,0.0,2.0,1942.0,1952.0,1950.0,1,B1,0,2024-08-29
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4738,63,B1,3366 FENTON AVENUE,10469,2.0,0.0,2.0,2500.0,2582.0,1935.0,1,B1,0,2024-06-07
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4739,50,B1,3232 WILSON AVENUE,10469,2.0,0.0,2.0,2658.0,1976.0,1930.0,1,B1,800000,2024-06-13
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4741,35,B1,1403 BURKE AVENUE,10469,2.0,0.0,2.0,2200.0,1874.0,1945.0,1,B1,0,2023-11-14
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4741,38,B1,3214 SEYMOUR,10469,2.0,0.0,2.0,2500.0,2160.0,1920.0,1,B1,860000,2024-08-29
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4741,47,B1,3232 SEYMOUR AVENUE,10469,2.0,0.0,2.0,2500.0,2160.0,1920.0,1,B1,870000,2024-10-16
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4741,49,B1,3236 SEYMOUR AVENUE,10469,2.0,0.0,2.0,2500.0,2160.0,1920.0,1,B1,0,2024-01-27
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4741,135,B1,1401 BURKE AVE,10469,2.0,0.0,2.0,2300.0,1874.0,1945.0,1,B1,0,2023-11-14
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4746,9,B1,3247 EASTCHESTER ROAD,10469,2.0,0.0,2.0,2200.0,1475.0,1955.0,1,B1,0,2023-11-14
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4749,19,B1,3337 TIEMANN AVENUE,10469,2.0,0.0,2.0,1710.0,1889.0,1955.0,1,B1,0,2024-01-02
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4749,47,B3,3314 KINGSLAND AVENUE,10469,2.0,0.0,2.0,3325.0,2089.0,1935.0,1,B3,1045000,2024-02-20
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4749,61,B3,3342 KINGSLAND AVENUE,10469,2.0,0.0,2.0,2375.0,1960.0,1955.0,1,B3,0,2024-04-30
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4751,22,B1,3329 WICKHAM AVE,10469,2.0,0.0,2.0,1900.0,2620.0,1970.0,1,B1,0,2024-02-28
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,55,B1,3227 WICKHAM AVENUE,10469,2.0,0.0,2.0,2723.0,2080.0,1970.0,1,B1,0,2023-12-18
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,63,B1,3203 WICKHAM AVENUE,10469,2.0,0.0,2.0,1920.0,2585.0,1970.0,1,B1,0,2024-07-26
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,68,B1,3204 GUNTHER AVENUE,10469,2.0,0.0,2.0,1880.0,2280.0,1970.0,1,B1,850000,2024-07-16
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4755,30,B1,3215 BRUNER AVENUE,10469,2.0,0.0,2.0,2880.0,2585.0,1970.0,1,B1,500000,2024-01-19
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4755,30,B1,3215 BRUNER AVENUE,10469,2.0,0.0,2.0,2880.0,2585.0,1970.0,1,B1,705000,2024-02-27
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4755,36,B1,3203 BRUNER AVENUE,10469,2.0,0.0,2.0,1920.0,2820.0,1970.0,1,B1,725000,2023-12-05
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4757,21,B1,3231 GRACE AVENUE,10469,2.0,0.0,2.0,1900.0,1760.0,1965.0,1,B1,0,2024-02-22
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4758,37,B1,1929 BURKE AVE,10469,2.0,0.0,2.0,2172.0,2750.0,1970.0,1,B1,0,2024-04-03
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4760,37,B1,3118 SEYMOUR AVENUE,10469,2.0,0.0,2.0,2500.0,3300.0,1960.0,1,B1,0,2024-07-12
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4763,16,B3,3145 MICKLE AVENUE,10469,2.0,0.0,2.0,1924.0,1792.0,1950.0,1,B3,525000,2023-12-12
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4763,46,B1,3124 EASTCHESTER ROAD,10469,2.0,0.0,2.0,3052.0,1728.0,1950.0,1,B1,0,2023-11-21
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4764,37,B1,3106 MICKLE AVENUE,10469,2.0,0.0,2.0,2373.0,2000.0,2006.0,1,B1,682228,2024-06-06
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4766,7,B1,1516 HAMMERSLEY AVENUE,10469,2.0,0.0,2.0,3745.0,1936.0,1935.0,1,B1,0,2024-07-09
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4768,10,B2,3047 TIEMANN AVENUE,10469,2.0,0.0,2.0,4750.0,1428.0,1910.0,1,B2,0,2024-05-08
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4768,29,B2,3005 TIEMANN AVE,10469,2.0,0.0,2.0,2412.0,3310.0,1980.0,1,B2,0,2024-08-14
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4769,32,B2,1705 HAMMERSLEY AVENUE,10469,2.0,0.0,2.0,3607.0,3936.0,1901.0,1,B2,0,2024-03-08
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4769,32,B2,1705 HAMMERSLEY AVENUE,10469,2.0,0.0,2.0,3607.0,3936.0,1901.0,1,B2,620000,2024-02-16
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4773,43,B1,1701 ADEE AVENUE,10469,2.0,0.0,2.0,3069.0,2500.0,1955.0,1,B1,940000,2024-05-10
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4778,151,B1,3142 GRACE AVENUE,10469,2.0,0.0,2.0,1710.0,2430.0,2004.0,1,B1,890000,2024-01-26
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4779,7,B9,3143 NEW ENGLAND THRUWAY,10469,2.0,0.0,2.0,2240.0,2707.0,1970.0,1,B9,800000,2024-03-08
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4783,71,B1,2912 EASTCHESTER ROAD,10469,2.0,0.0,2.0,5000.0,1680.0,1940.0,1,B1,929000,2024-06-28
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4788,38,B1,2900 TIEMANN AVE,10469,2.0,0.0,2.0,2945.0,2500.0,1955.0,1,B1,0,2024-03-28
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4789,18,B2,2931 WICKHAM AVENUE,10469,2.0,0.0,2.0,2375.0,1728.0,1901.0,1,B2,800000,2024-05-29
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4792,16,B1,2833A GUNTHER AVE,10469,2.0,0.0,2.0,2375.0,1836.0,1970.0,1,B1,900000,2024-09-30
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4792,16,B1,2833A GUNTHER AVENUE,10469,2.0,0.0,2.0,2375.0,1836.0,1970.0,1,B1,403750,2024-04-17
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4793,30,B2,1763 BARTOW AVENUE,10469,2.0,0.0,2.0,5004.0,3244.0,1925.0,1,B2,514000,2024-02-08
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4796,69,B1,1902 ADEE AVENUE,10469,2.0,0.0,2.0,1880.0,1960.0,1955.0,1,B1,0,2024-07-24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4803,5,B1,1758 BARTOW AVE,10469,2.0,0.0,2.0,2205.0,1764.0,1940.0,1,B1,203406,2024-03-14
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4881,29,B1,3315 EDSON AVENUE,10469,2.0,0.0,2.0,2850.0,2055.0,1975.0,1,B1,663000,2024-02-28
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4881,87,B1,3328 EDSON AVENUE,10469,2.0,0.0,2.0,2800.0,2025.0,1975.0,1,B1,0,2024-09-16
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4881,92,B1,3340 EDSON AVE,10469,2.0,0.0,2.0,4400.0,2245.0,1975.0,1,B1,605000,2024-03-12
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4881,92,B1,3340 EDSON AVE,10469,2.0,0.0,2.0,4400.0,2245.0,1975.0,1,B1,999950,2024-07-12
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4881,92,B1,3340 EDSON AVENUE,10469,2.0,0.0,2.0,4400.0,2245.0,1975.0,1,B1,400000,2024-01-30
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4883,127,B1,3411 BRUNER AVENUE,10469,2.0,0.0,2.0,3495.0,2400.0,2004.0,1,B1,499000,2024-05-20
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4885,72,B1,3452 ELY AVENUE,10469,2.0,0.0,2.0,2375.0,2227.0,1920.0,1,B1,762000,2023-11-09
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4887,82,B1,3422 EDSON AVENUE,10469,2.0,0.0,2.0,3207.0,2200.0,1970.0,1,B1,0,2023-11-15
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4893,25,B1,1962 NEEDHAM AVE,10466,2.0,0.0,2.0,2925.0,3024.0,1960.0,1,B1,0,2024-06-27
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4897,40,B9,1207 E 222ND STREET,10469,2.0,0.0,2.0,1800.0,1512.0,1950.0,1,B9,0,2024-08-02
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4901,133,B1,1158 EAST 223RD STREET,10466,2.0,0.0,2.0,2125.0,1906.0,1955.0,1,B1,0,2024-06-27
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4902,10,B1,1167 EAST 223 ST,10466,2.0,0.0,2.0,2500.0,2040.0,2018.0,1,B1,999999,2024-09-09
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4902,12,B1,1165 EAST 223 ST,10466,2.0,0.0,2.0,2500.0,2040.0,2018.0,1,B1,999950,2024-02-21
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4922,15,B1,3653 MAROLLA PLACE,10466,2.0,0.0,2.0,9605.0,2316.0,1954.0,1,B1,150000,2024-02-22
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4922,72,B1,3633 MAROLLA PLACE,10466,2.0,0.0,2.0,4088.0,2800.0,1964.0,1,B1,0,2023-11-17
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4924,27,B1,2102 NEEDHAM AVE,10466,2.0,0.0,2.0,1638.0,2521.0,2006.0,1,B1,840000,2024-07-19
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4924,28,B1,2104 NEEDHAM AVENUE,10466,2.0,0.0,2.0,1457.0,2721.0,2006.0,1,B1,795000,2023-11-03
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4929,12,B1,3941 ELY AVENUE,10466,2.0,0.0,2.0,2002.0,2570.0,1966.0,1,B1,0,2024-08-14
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4929,49,B9,3903 ELY AVENUE,10466,2.0,0.0,2.0,1830.0,1900.0,1964.0,1,B9,625000,2024-06-06
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4929,68,B1,1109 EAST 231ST STREET,10466,2.0,0.0,2.0,2407.0,1952.0,1955.0,1,B1,635000,2023-11-28
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4934,41,B1,1186 EAST 233RD STREET,10466,2.0,0.0,2.0,3240.0,2280.0,1967.0,1,B1,900000,2024-09-09
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4939,42,B2,3721 PRATT AVENUE,10466,2.0,0.0,2.0,3164.0,2000.0,1931.0,1,B2,998100,2024-09-09
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4939,43,B2,3723 PRATT AVENUE,10466,2.0,0.0,2.0,2548.0,2000.0,2023.0,1,B2,990000,2024-09-04
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4941,41,B2,3661 VARIAN AVENUE,10466,2.0,0.0,2.0,3811.0,2270.0,1999.0,1,B2,965000,2024-09-20
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4941,89,B2,57 HARPER COURT,10466,2.0,0.0,2.0,1747.0,2166.0,1998.0,1,B2,0,2024-04-05
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4942,35,B2,3658 VARIAN AVENUE,10466,2.0,0.0,2.0,2035.0,2370.0,1999.0,1,B2,0,2024-07-22
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4942,141,B2,3651 HARPER AVENUE,10466,2.0,0.0,2.0,2111.0,2270.0,1999.0,1,B2,0,2023-11-09
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4943,43,B2,36-78 HARPER AVENUE,10466,2.0,0.0,2.0,2850.0,2600.0,1925.0,1,B2,0,2024-01-04
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4943,46,B2,3684 HARPER AVENUE,10466,2.0,0.0,2.0,2850.0,2600.0,1925.0,1,B2,0,2024-03-04
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4943,46,B2,3684 HARPER AVENUE,10466,2.0,0.0,2.0,2850.0,2600.0,1925.0,1,B2,935000,2024-07-08
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4945,1,B3,3699 HARPER AVENUE,10466,2.0,0.0,2.0,2814.0,1324.0,1930.0,1,B3,640000,2023-11-21
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4955,40,B1,3945 DE REIMER AVE,10466,2.0,0.0,2.0,2375.0,2397.0,2007.0,1,B1,545000,2024-01-10
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4957,11,B1,3912 WILDER AVENUE,10466,2.0,0.0,2.0,1900.0,2680.0,1959.0,1,B1,780000,2024-08-29
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4957,43,B2,3959 MURDOCK AVENUE,10466,2.0,0.0,2.0,2500.0,1794.0,1957.0,1,B2,540000,2024-02-01
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4957,67,B1,1315 E 233RD ST,10466,2.0,0.0,2.0,1422.0,1888.0,1961.0,1,B1,100000,2023-11-13
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4957,67,B1,1315 EAST 233 STREET,10466,2.0,0.0,2.0,1422.0,1888.0,1961.0,1,B1,145000,2024-05-20
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4958,15,B3,3926 MURDOCK AVENUE,10466,2.0,0.0,2.0,6250.0,1804.0,1920.0,1,B3,725000,2024-08-29
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4959,48,B3,3955 MONTICELLO AVENUE,10466,2.0,0.0,2.0,4750.0,2220.0,1947.0,1,B3,690000,2024-08-30
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4960,20,B1,3936 MONTICELLO AVENUE,10466,2.0,0.0,2.0,2375.0,1970.0,1962.0,1,B1,0,2024-08-02
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4961,42,B3,3967 AMUNDSON AVE,10466,2.0,0.0,2.0,3750.0,2020.0,1920.0,1,B3,740000,2024-05-23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4961,156,B1,3939 AMUNDSON AVE,10466,2.0,0.0,2.0,2500.0,2328.0,2007.0,1,B1,965000,2023-12-11
